"s"	"v"	"b"	"x"	"y"
6	0	26	NA	NA
6	0	27	202	246
6	0	27	212.961	243.225
6	0	27	224.062	240.859
6	0	27	235.258	238.846
6	0	27	246.5	237.125
6	0	27	257.742	235.639
6	0	27	268.938	234.328
6	0	27	291	232
6	0	27	NA	NA
6	0	28	136	358
6	0	28	134.535	352.533
6	0	28	133.324	347.195
6	0	28	132.367	341.986
6	0	28	131.658	336.904
6	0	28	131.197	331.951
6	0	28	130.979	327.126
6	0	28	131.003	322.429
6	0	28	131.266	317.859
6	0	28	131.764	313.417
6	0	28	132.495	309.102
6	0	28	133.457	304.914
6	0	28	134.646	300.854
6	0	28	136.061	296.919
6	0	28	137.697	293.112
6	0	28	139.553	289.43
6	0	28	141.625	285.875
6	0	28	143.911	282.446
6	0	28	146.408	279.142
6	0	28	149.114	275.965
6	0	28	152.025	272.912
6	0	28	155.14	269.985
6	0	28	158.454	267.183
6	0	28	161.966	264.506
6	0	28	165.672	261.953
6	0	28	169.57	259.525
6	0	28	173.657	257.221
6	0	28	177.931	255.042
6	0	28	182.389	252.986
6	0	28	187.027	251.055
6	0	28	191.844	249.246
6	0	28	196.835	247.562
6	0	28	202	246
6	0	28	NA	NA
6	0	29	158	408
6	0	29	151.75	396.25
6	0	29	148.93	390.773
6	0	29	146.25	385.25
6	0	29	143.664	379.445
6	0	29	141.125	373.125
6	0	29	138.586	366.055
6	0	29	136	358
6	0	29	NA	NA
6	0	30	190	460
6	0	30	185.221	453.049
6	0	30	181.203	446.953
6	0	30	174.375	435.875
6	0	30	167.359	423.859
6	0	30	158	408
6	0	30	NA	NA
6	0	31	232	518
6	0	31	213.25	492.375
6	0	31	201.344	475.953
6	0	31	190	460
6	0	31	NA	NA
6	0	32	455	745
6	0	32	442.762	735.233
6	0	32	430.078	724.705
6	0	32	416.996	713.454
6	0	32	403.562	701.516
6	0	32	389.824	688.927
6	0	32	375.828	675.725
6	0	32	361.621	661.945
6	0	32	347.25	647.625
6	0	32	332.762	632.801
6	0	32	318.203	617.51
6	0	32	303.621	601.788
6	0	32	289.062	585.672
6	0	32	274.574	569.198
6	0	32	260.203	552.404
6	0	32	245.996	535.326
6	0	32	232	518
6	0	32	NA	NA
6	0	33	522	786
6	0	33	510.303	780.383
6	0	33	500.422	775.375
6	0	33	491.924	770.742
6	0	33	484.375	766.25
6	0	33	477.342	761.664
6	0	33	470.391	756.75
6	0	33	463.088	751.273
6	0	33	455	745
6	0	33	NA	NA
6	0	34	585	806
6	0	34	576.797	804.361
6	0	34	568.688	802.453
6	0	34	560.672	800.287
6	0	34	552.75	797.875
6	0	34	544.922	795.229
6	0	34	537.188	792.359
6	0	34	529.547	789.279
6	0	34	522	786
6	0	34	NA	NA
6	0	35	685	808
6	0	35	673.074	809.268
6	0	35	661.219	810.078
6	0	35	649.316	810.443
6	0	35	637.25	810.375
6	0	35	624.902	809.885
6	0	35	612.156	808.984
6	0	35	598.895	807.686
6	0	35	585	806
6	0	35	NA	NA
6	0	36	767	789
6	0	36	758.514	791.949
6	0	36	749.547	794.781
6	0	36	740.088	797.473
6	0	36	730.125	800
6	0	36	719.646	802.34
6	0	36	708.641	804.469
6	0	36	697.096	806.363
6	0	36	685	808
6	0	36	NA	NA
6	0	37	803	673
6	0	37	789.188	677.312
6	0	37	775	681.25
6	0	37	760.812	684.812
6	0	37	747	688
6	0	37	NA	NA
6	0	38	849	564
6	0	38	850.605	567.599
6	0	38	852.043	571.267
6	0	38	853.311	574.994
6	0	38	854.406	578.773
6	0	38	855.326	582.597
6	0	38	856.066	586.456
6	0	38	856.625	590.343
6	0	38	857	594.25
6	0	38	857.187	598.169
6	0	38	857.184	602.091
6	0	38	856.987	606.009
6	0	38	856.594	609.914
6	0	38	856.001	613.799
6	0	38	855.207	617.655
6	0	38	854.208	621.475
6	0	38	853	625.25
6	0	38	851.582	628.972
6	0	38	849.949	632.634
6	0	38	848.1	636.226
6	0	38	846.031	639.742
6	0	38	843.74	643.173
6	0	38	841.223	646.511
6	0	38	838.477	649.747
6	0	38	835.5	652.875
6	0	38	832.289	655.885
6	0	38	828.84	658.771
6	0	38	825.151	661.522
6	0	38	821.219	664.133
6	0	38	817.041	666.594
6	0	38	812.613	668.897
6	0	38	807.934	671.036
6	0	38	803	673
6	0	38	NA	NA
6	0	39	813	508
6	0	39	819.059	515.41
6	0	39	824.531	522.656
6	0	39	829.488	529.762
6	0	39	834	536.75
6	0	39	838.137	543.645
6	0	39	841.969	550.469
6	0	39	845.566	557.246
6	0	39	849	564
6	0	39	NA	NA
6	0	40	767	457
6	0	40	791.5	484
6	0	40	813	508
6	0	40	NA	NA
6	0	41	733	354
6	0	41	731.921	363.188
6	0	41	731.303	371.674
6	0	41	731.139	379.53
6	0	41	731.422	386.828
6	0	41	732.144	393.64
6	0	41	733.299	400.037
6	0	41	734.878	406.092
6	0	41	736.875	411.875
6	0	41	739.282	417.459
6	0	41	742.092	422.916
6	0	41	745.297	428.317
6	0	41	748.891	433.734
6	0	41	752.865	439.24
6	0	41	757.213	444.904
6	0	41	767	457
6	0	41	NA	NA
6	0	42	743	302
6	0	42	741.832	309.689
6	0	42	740.594	316.453
6	0	42	738	328.375
6	0	42	735.406	340.109
6	0	42	734.168	346.639
6	0	42	733	354
6	0	42	NA	NA
6	0	43	748	241
6	0	43	747.908	247.928
6	0	43	747.641	255.172
6	0	43	746.625	270.375
6	0	43	745.047	286.141
6	0	43	743	302
6	0	43	NA	NA
6	0	44	723	151
6	0	44	726.082	156.054
6	0	44	728.955	161.102
6	0	44	731.62	166.161
6	0	44	734.078	171.25
6	0	44	736.331	176.386
6	0	44	738.381	181.586
6	0	44	740.228	186.868
6	0	44	741.875	192.25
6	0	44	743.323	197.749
6	0	44	744.572	203.383
6	0	44	745.626	209.169
6	0	44	746.484	215.125
6	0	44	747.15	221.269
6	0	44	747.623	227.617
6	0	44	747.906	234.188
6	0	44	748	241
6	0	44	NA	NA
6	0	45	361	102
6	0	45	365.394	98.363
6	0	45	369.945	94.858
6	0	45	374.65	91.486
6	0	45	379.501	88.246
6	0	45	384.494	85.14
6	0	45	389.622	82.167
6	0	45	394.88	79.329
6	0	45	400.262	76.625
6	0	45	405.762	74.056
6	0	45	411.374	71.622
6	0	45	417.094	69.323
6	0	45	422.915	67.16
6	0	45	428.831	65.134
6	0	45	434.836	63.244
6	0	45	440.926	61.491
6	0	45	447.094	59.875
6	0	45	459.641	57.057
6	0	45	472.433	54.793
6	0	45	485.423	53.085
6	0	45	498.566	51.938
6	0	45	511.816	51.352
6	0	45	525.127	51.332
6	0	45	538.454	51.88
6	0	45	551.75	53
6	0	45	564.97	54.694
6	0	45	578.068	56.965
6	0	45	584.557	58.318
6	0	45	590.998	59.816
6	0	45	597.386	61.46
6	0	45	603.715	63.25
6	0	45	609.979	65.187
6	0	45	616.172	67.27
6	0	45	622.289	69.501
6	0	45	628.325	71.879
6	0	45	634.272	74.405
6	0	45	640.126	77.08
6	0	45	645.881	79.903
6	0	45	651.531	82.875
6	0	45	657.071	85.997
6	0	45	662.494	89.268
6	0	45	667.795	92.69
6	0	45	672.968	96.262
6	0	45	678.008	99.985
6	0	45	682.909	103.859
6	0	45	687.664	107.885
6	0	45	692.27	112.062
6	0	45	696.718	116.393
6	0	45	701.005	120.875
6	0	45	705.124	125.511
6	0	45	709.069	130.301
6	0	45	712.835	135.244
6	0	45	716.416	140.341
6	0	45	719.806	145.593
6	0	45	723	151
6	0	45	NA	NA
6	0	46	313	162
6	0	46	316.949	154.746
6	0	46	321.344	147.281
6	0	46	326.254	139.676
6	0	46	331.75	132
6	0	46	337.902	124.324
6	0	46	341.247	120.508
6	0	46	344.781	116.719
6	0	46	348.515	112.964
6	0	46	352.457	109.254
6	0	46	356.616	105.596
6	0	46	361	102
6	0	46	NA	NA
6	0	47	291	232
6	0	47	292.643	220.338
6	0	47	294.578	209.953
6	0	47	296.818	200.623
6	0	47	299.375	192.125
6	0	47	302.26	184.236
6	0	47	305.484	176.734
6	0	47	309.061	169.396
6	0	47	313	162
6	0	47	NA	NA
6	0	48	288	278
6	0	48	288.188	265.188
6	0	48	288.75	255
6	0	48	289.688	244.812
6	0	48	291	232
6	0	48	NA	NA
6	0	49	226	361
6	0	49	241.297	351.445
6	0	49	254.25	343.25
6	0	49	259.877	339.413
6	0	49	264.953	335.617
6	0	49	269.49	331.763
6	0	49	273.5	327.75
6	0	49	276.994	323.479
6	0	49	278.552	321.216
6	0	49	279.984	318.852
6	0	49	281.294	316.372
6	0	49	282.482	313.767
6	0	49	283.551	311.022
6	0	49	284.5	308.125
6	0	49	285.332	305.064
6	0	49	286.049	301.827
6	0	49	287.141	294.773
6	0	49	287.787	286.864
6	0	49	288	278
6	0	49	NA	NA
6	0	50	158	408
6	0	50	165.598	401.592
6	0	50	173.969	395.172
6	0	50	182.855	388.822
6	0	50	192	382.625
6	0	50	210.031	371.016
6	0	50	226	361
6	0	50	NA	NA
6	0	51	151	494
6	0	51	146.882	487.146
6	0	51	143.508	480.461
6	0	51	140.849	473.952
6	0	51	138.875	467.625
6	0	51	137.558	461.485
6	0	51	136.867	455.539
6	0	51	136.774	449.792
6	0	51	137.25	444.25
6	0	51	138.265	438.919
6	0	51	139.789	433.805
6	0	51	141.794	428.913
6	0	51	144.25	424.25
6	0	51	147.128	419.821
6	0	51	150.398	415.633
6	0	51	154.032	411.69
6	0	51	158	408
6	0	51	NA	NA
6	0	52	162	580
6	0	52	163.601	574.793
6	0	52	165.014	569.66
6	0	52	166.212	564.58
6	0	52	167.172	559.531
6	0	52	167.868	554.495
6	0	52	168.275	549.449
6	0	52	168.369	544.375
6	0	52	168.125	539.25
6	0	52	167.517	534.055
6	0	52	166.521	528.77
6	0	52	165.113	523.373
6	0	52	163.266	517.844
6	0	52	160.956	512.163
6	0	52	158.158	506.309
6	0	52	154.848	500.261
6	0	52	151	494
6	0	52	NA	NA
6	0	53	145	673
6	0	53	145.607	660.596
6	0	53	146.672	648.766
6	0	53	148.182	637.334
6	0	53	150.125	626.125
6	0	53	152.49	614.963
6	0	53	155.266	603.672
6	0	53	158.439	592.076
6	0	53	162	580
6	0	53	NA	NA
6	0	54	240	785
6	0	54	233.387	785.383
6	0	54	227.046	785.412
6	0	54	220.973	785.099
6	0	54	215.164	784.453
6	0	54	209.616	783.485
6	0	54	204.325	782.205
6	0	54	199.288	780.623
6	0	54	194.5	778.75
6	0	54	189.958	776.595
6	0	54	185.659	774.17
6	0	54	181.599	771.484
6	0	54	177.773	768.547
6	0	54	174.18	765.37
6	0	54	170.813	761.963
6	0	54	167.672	758.336
6	0	54	164.75	754.5
6	0	54	162.045	750.465
6	0	54	159.554	746.24
6	0	54	157.272	741.837
6	0	54	155.195	737.266
6	0	54	153.321	732.536
6	0	54	151.646	727.658
6	0	54	150.165	722.643
6	0	54	148.875	717.5
6	0	54	147.773	712.24
6	0	54	146.854	706.873
6	0	54	146.116	701.409
6	0	54	145.555	695.859
6	0	54	145.166	690.233
6	0	54	144.946	684.541
6	0	54	144.892	678.793
6	0	54	145	673
6	0	54	NA	NA
6	0	55	285	778
6	0	55	272.484	780.219
6	0	55	259.875	782.25
6	0	55	248.578	783.906
6	0	55	240	785
6	0	55	NA	NA
6	0	56	352	765
6	0	56	320.375	771.125
6	0	56	285	778
6	0	56	NA	NA
6	0	57	455	745
6	0	57	428.781	750.234
6	0	57	402	755.375
6	0	57	375.969	760.328
6	0	57	352	765
6	0	57	NA	NA
6	0	58	625	712
6	0	58	533.625	729.625
6	0	58	455	745
6	0	58	NA	NA
6	0	59	695	698
6	0	59	625	712
6	0	59	NA	NA
6	0	60	747	688
6	0	60	733.391	690.688
6	0	60	720.625	693
6	0	60	708.047	695.312
6	0	60	695	698
6	0	60	NA	NA
6	0	61	763	545
6	0	61	755.607	549.936
6	0	61	746.609	556.172
6	0	61	726.375	570.625
6	0	61	707.453	584.516
6	0	61	695	594
6	0	61	NA	NA
6	0	62	813	508
6	0	62	797.453	519.828
6	0	62	783.875	529.875
6	0	62	763	545
6	0	62	NA	NA
6	0	63	864	464
6	0	63	857.543	470.279
6	0	63	850.969	476.359
6	0	63	844.348	482.229
6	0	63	837.75	487.875
6	0	63	824.906	498.453
6	0	63	813	508
6	0	63	NA	NA
6	0	64	922	389
6	0	64	919.272	394.226
6	0	64	916.35	399.4
6	0	64	913.248	404.519
6	0	64	909.984	409.578
6	0	64	903.033	419.498
6	0	64	895.625	429.125
6	0	64	887.889	438.424
6	0	64	879.953	447.359
6	0	64	871.947	455.896
6	0	64	864	464
6	0	64	NA	NA
6	0	65	723	151
6	0	65	729.637	150.494
6	0	65	736.232	150.193
6	0	65	742.782	150.093
6	0	65	749.284	150.19
6	0	65	755.734	150.482
6	0	65	762.129	150.965
6	0	65	768.466	151.636
6	0	65	774.74	152.49
6	0	65	780.949	153.526
6	0	65	787.09	154.738
6	0	65	793.158	156.125
6	0	65	799.151	157.682
6	0	65	805.064	159.406
6	0	65	810.895	161.294
6	0	65	816.641	163.342
6	0	65	822.297	165.547
6	0	65	827.86	167.905
6	0	65	833.328	170.414
6	0	65	838.696	173.069
6	0	65	843.961	175.867
6	0	65	849.119	178.805
6	0	65	854.168	181.879
6	0	65	859.104	185.087
6	0	65	863.924	188.424
6	0	65	868.623	191.887
6	0	65	873.199	195.473
6	0	65	877.649	199.178
6	0	65	881.968	202.999
6	0	65	886.154	206.933
6	0	65	890.202	210.976
6	0	65	894.111	215.124
6	0	65	897.875	219.375
6	0	65	901.492	223.725
6	0	65	904.959	228.17
6	0	65	908.271	232.707
6	0	65	911.427	237.333
6	0	65	914.421	242.044
6	0	65	917.251	246.837
6	0	65	919.913	251.708
6	0	65	922.404	256.654
6	0	65	924.721	261.672
6	0	65	926.86	266.758
6	0	65	928.817	271.909
6	0	65	930.59	277.121
6	0	65	932.175	282.392
6	0	65	933.568	287.716
6	0	65	934.766	293.092
6	0	65	935.766	298.516
6	0	65	936.564	303.984
6	0	65	937.156	309.492
6	0	65	937.541	315.039
6	0	65	937.713	320.619
6	0	65	937.669	326.23
6	0	65	937.407	331.868
6	0	65	936.923	337.53
6	0	65	936.213	343.213
6	0	65	935.274	348.912
6	0	65	934.102	354.626
6	0	65	932.695	360.349
6	0	65	931.048	366.079
6	0	65	929.159	371.813
6	0	65	927.023	377.547
6	0	65	924.638	383.277
6	0	65	922	389
6	0	65	NA	NA
6	0	66	645	163
6	0	66	665.484	158.453
6	0	66	674.689	156.654
6	0	66	683.625	155.125
6	0	66	692.607	153.83
6	0	66	701.953	152.734
6	0	66	711.979	151.803
6	0	66	723	151
6	0	66	NA	NA
6	0	67	580	183
6	0	67	586.074	180.664
6	0	67	592.969	178.188
6	0	67	608.75	173
6	0	67	626.406	167.812
6	0	67	635.645	165.336
6	0	67	645	163
6	0	67	NA	NA
6	0	68	523	205
6	0	68	549.625	194.75
6	0	68	580	183
6	0	68	NA	NA
6	0	69	412	204
6	0	69	420.355	207.472
6	0	69	428.213	210.4
6	0	69	435.64	212.804
6	0	69	442.703	214.703
6	0	69	449.467	216.115
6	0	69	455.998	217.061
6	0	69	462.362	217.557
6	0	69	468.625	217.625
6	0	69	474.853	217.282
6	0	69	481.111	216.549
6	0	69	487.467	215.443
6	0	69	493.984	213.984
6	0	69	500.731	212.192
6	0	69	507.771	210.084
6	0	69	523	205
6	0	69	NA	NA
6	0	70	366	182
6	0	70	380.078	188.953
6	0	70	392.375	194.875
6	0	70	412	204
6	0	70	NA	NA
6	0	71	313	162
6	0	71	320.938	164.09
6	0	71	328.875	166.531
6	0	71	336.625	169.207
6	0	71	344	172
6	0	71	350.812	174.793
6	0	71	356.875	177.469
6	0	71	362	179.91
6	0	71	366	182
6	0	71	NA	NA
6	0	72	202	246
6	0	72	202.114	241.405
6	0	72	202.456	236.817
6	0	72	203.023	232.247
6	0	72	203.816	227.707
6	0	72	204.834	223.21
6	0	72	206.074	218.767
6	0	72	207.536	214.391
6	0	72	209.219	210.094
6	0	72	211.121	205.887
6	0	72	213.243	201.784
6	0	72	215.581	197.795
6	0	72	218.137	193.934
6	0	72	220.907	190.211
6	0	72	223.892	186.64
6	0	72	227.09	183.232
6	0	72	230.5	180
6	0	72	234.121	176.955
6	0	72	237.952	174.11
6	0	72	241.991	171.476
6	0	72	246.238	169.066
6	0	72	250.692	166.892
6	0	72	255.351	164.966
6	0	72	260.215	163.3
6	0	72	265.281	161.906
6	0	72	270.55	160.796
6	0	72	276.02	159.983
6	0	72	281.69	159.478
6	0	72	287.559	159.293
6	0	72	293.625	159.441
6	0	72	299.888	159.933
6	0	72	306.347	160.782
6	0	72	313	162
6	0	72	NA	NA
6	0	73	211	305
6	0	73	207.484	289.875
6	0	73	205.955	282.289
6	0	73	204.625	274.75
6	0	73	203.529	267.305
6	0	73	202.703	260
6	0	73	202.182	252.883
6	0	73	202	246
6	0	73	NA	NA
6	0	74	226	361
6	0	74	211	305
6	0	74	NA	NA
6	0	75	190	460
6	0	75	196.776	454.384
6	0	75	202.867	448.773
6	0	75	208.29	443.151
6	0	75	213.062	437.5
6	0	75	217.202	431.802
6	0	75	220.727	426.039
6	0	75	223.653	420.194
6	0	75	226	414.25
6	0	75	227.784	408.188
6	0	75	229.023	401.992
6	0	75	229.735	395.644
6	0	75	229.938	389.125
6	0	75	229.647	382.419
6	0	75	228.883	375.508
6	0	75	227.661	368.374
6	0	75	226	361
6	0	75	NA	NA
6	0	76	151	494
6	0	76	160.75	485.312
6	0	76	171.25	476.25
6	0	76	181.375	467.562
6	0	76	190	460
6	0	76	NA	NA
6	0	77	116	534
6	0	77	119.473	528.795
6	0	77	123.156	523.672
6	0	77	127.074	518.619
6	0	77	131.25	513.625
6	0	77	135.707	508.678
6	0	77	140.469	503.766
6	0	77	145.559	498.877
6	0	77	151	494
6	0	77	NA	NA
6	0	78	145	673
6	0	78	140.784	670.368
6	0	78	136.764	667.539
6	0	78	132.941	664.522
6	0	78	129.316	661.326
6	0	78	125.893	657.96
6	0	78	122.671	654.431
6	0	78	119.654	650.749
6	0	78	116.844	646.922
6	0	78	114.241	642.959
6	0	78	111.848	638.868
6	0	78	109.667	634.658
6	0	78	107.699	630.338
6	0	78	105.947	625.916
6	0	78	104.412	621.401
6	0	78	103.095	616.801
6	0	78	102	612.125
6	0	78	101.127	607.382
6	0	78	100.479	602.58
6	0	78	100.057	597.728
6	0	78	99.863	592.834
6	0	78	99.899	587.907
6	0	78	100.167	582.956
6	0	78	100.669	577.99
6	0	78	101.406	573.016
6	0	78	102.381	568.043
6	0	78	103.594	563.081
6	0	78	105.049	558.137
6	0	78	106.746	553.221
6	0	78	108.688	548.34
6	0	78	110.876	543.504
6	0	78	113.313	538.721
6	0	78	116	534
6	0	78	NA	NA
6	0	79	209	689
6	0	79	199.482	688.107
6	0	79	190.422	686.922
6	0	79	181.807	685.432
6	0	79	173.625	683.625
6	0	79	165.865	681.49
6	0	79	158.516	679.016
6	0	79	151.564	676.189
6	0	79	145	673
6	0	79	NA	NA
6	0	80	275	703
6	0	80	268.145	700.471
6	0	80	261.031	698.141
6	0	80	253.59	696.021
6	0	80	245.75	694.125
6	0	80	237.441	692.463
6	0	80	228.594	691.047
6	0	80	219.137	689.889
6	0	80	209	689
6	0	80	NA	NA
6	0	81	352	765
6	0	81	345.861	755.814
6	0	81	342.637	751.366
6	0	81	339.266	747.016
6	0	81	335.712	742.765
6	0	81	331.943	738.615
6	0	81	327.926	734.568
6	0	81	323.625	730.625
6	0	81	319.008	726.787
6	0	81	314.041	723.057
6	0	81	308.69	719.434
6	0	81	302.922	715.922
6	0	81	296.702	712.521
6	0	81	289.998	709.232
6	0	81	282.775	706.058
6	0	81	275	703
6	0	81	NA	NA
6	0	82	385	818
6	0	82	380.875	811.826
6	0	82	376.75	805.359
6	0	82	368.5	791.875
6	0	82	360.25	778.203
6	0	82	352	765
6	0	82	NA	NA
6	0	83	435	870
6	0	83	430.802	867.515
6	0	83	426.822	864.936
6	0	83	423.045	862.259
6	0	83	419.453	859.484
6	0	83	416.031	856.61
6	0	83	412.764	853.635
6	0	83	409.634	850.557
6	0	83	406.625	847.375
6	0	83	400.908	840.693
6	0	83	395.484	833.578
6	0	83	390.225	826.018
6	0	83	385	818
6	0	83	NA	NA
6	0	84	556	849
6	0	84	553.124	852.108
6	0	84	550.126	855.059
6	0	84	547.011	857.851
6	0	84	543.787	860.484
6	0	84	540.46	862.96
6	0	84	537.035	865.277
6	0	84	533.521	867.437
6	0	84	529.922	869.438
6	0	84	526.245	871.28
6	0	84	522.498	872.965
6	0	84	518.685	874.491
6	0	84	514.814	875.859
6	0	84	510.892	877.069
6	0	84	506.923	878.121
6	0	84	502.915	879.015
6	0	84	498.875	879.75
6	0	84	494.808	880.327
6	0	84	490.721	880.746
6	0	84	486.621	881.007
6	0	84	482.514	881.109
6	0	84	478.405	881.054
6	0	84	474.303	880.84
6	0	84	470.213	880.468
6	0	84	466.141	879.938
6	0	84	462.094	879.249
6	0	84	458.078	878.402
6	0	84	454.1	877.397
6	0	84	450.166	876.234
6	0	84	446.283	874.913
6	0	84	442.456	873.434
6	0	84	438.693	871.796
6	0	84	435	870
6	0	84	NA	NA
6	0	85	585	806
6	0	85	577.938	818.484
6	0	85	574.594	824.088
6	0	85	571.25	829.375
6	0	85	567.812	834.428
6	0	85	564.188	839.328
6	0	85	560.281	844.158
6	0	85	556	849
6	0	85	NA	NA
6	0	86	608	755
6	0	86	602.578	767.328
6	0	86	596.875	780.875
6	0	86	590.984	794.234
6	0	86	587.998	800.404
6	0	86	585	806
6	0	86	NA	NA
6	0	87	625	712
6	0	87	622.793	717.047
6	0	87	620.656	722.375
6	0	87	616.5	733.5
6	0	87	612.344	744.625
6	0	87	610.207	749.953
6	0	87	608	755
6	0	87	NA	NA
6	0	88	695	594
6	0	88	687.721	600.159
6	0	88	681.205	606.289
6	0	88	675.372	612.431
6	0	88	670.141	618.625
6	0	88	665.431	624.913
6	0	88	661.162	631.336
6	0	88	657.254	637.935
6	0	88	653.625	644.75
6	0	88	650.196	651.823
6	0	88	646.885	659.195
6	0	88	640.297	675
6	0	88	633.217	692.492
6	0	88	625	712
6	0	88	NA	NA
6	0	89	693	763
6	0	89	683.441	762.451
6	0	89	672.969	761.609
6	0	89	650.5	759.375
6	0	89	628.031	756.953
6	0	89	608	755
6	0	89	NA	NA
6	0	90	747	688
6	0	90	746.712	697.587
6	0	90	746.197	706.48
6	0	90	745.416	714.688
6	0	90	744.328	722.219
6	0	90	742.895	729.082
6	0	90	741.076	735.285
6	0	90	740.01	738.143
6	0	90	738.833	740.838
6	0	90	737.539	743.374
6	0	90	736.125	745.75
6	0	90	734.585	747.968
6	0	90	732.913	750.029
6	0	90	731.106	751.934
6	0	90	729.158	753.684
6	0	90	727.064	755.28
6	0	90	724.82	756.723
6	0	90	722.42	758.015
6	0	90	719.859	759.156
6	0	90	717.133	760.148
6	0	90	714.237	760.992
6	0	90	711.165	761.688
6	0	90	707.912	762.238
6	0	90	704.474	762.643
6	0	90	700.846	762.905
6	0	90	693	763
6	0	90	NA	NA
6	0	91	792	602
6	0	91	785.243	606.756
6	0	91	779.197	611.643
6	0	91	773.822	616.649
6	0	91	769.078	621.766
6	0	91	764.926	626.982
6	0	91	761.326	632.287
6	0	91	758.239	637.672
6	0	91	755.625	643.125
6	0	91	753.445	648.637
6	0	91	751.658	654.197
6	0	91	750.226	659.796
6	0	91	749.109	665.422
6	0	91	748.268	671.066
6	0	91	747.662	676.717
6	0	91	747.253	682.365
6	0	91	747	688
6	0	91	NA	NA
6	0	92	849	564
6	0	92	820.125	583
6	0	92	805.547	592.688
6	0	92	792	602
6	0	92	NA	NA
6	0	93	864	464
6	0	93	869.303	471.209
6	0	93	873.938	478.223
6	0	93	877.869	485.054
6	0	93	879.56	488.406
6	0	93	881.062	491.719
6	0	93	882.371	494.993
6	0	93	883.482	498.231
6	0	93	884.391	501.435
6	0	93	885.094	504.605
6	0	93	885.585	507.746
6	0	93	885.861	510.857
6	0	93	885.918	513.941
6	0	93	885.75	517
6	0	93	885.354	520.035
6	0	93	884.725	523.049
6	0	93	883.858	526.043
6	0	93	882.75	529.02
6	0	93	881.396	531.98
6	0	93	879.791	534.925
6	0	93	877.931	537.859
6	0	93	875.812	540.781
6	0	93	873.43	543.695
6	0	93	870.779	546.602
6	0	93	867.856	549.504
6	0	93	864.656	552.402
6	0	93	861.175	555.299
6	0	93	857.408	558.197
6	0	93	853.351	561.096
6	0	93	849	564
6	0	93	NA	NA
6	0	94	800	400
6	0	94	808.902	407.549
6	0	94	817.594	415.203
6	0	94	826.051	422.975
6	0	94	834.25	430.875
6	0	94	842.168	438.916
6	0	94	849.781	447.109
6	0	94	857.066	455.467
6	0	94	864	464
6	0	94	NA	NA
6	0	95	733	354
6	0	95	742.236	359.217
6	0	95	751.766	364.984
6	0	95	761.318	371.104
6	0	95	770.625	377.375
6	0	95	779.416	383.6
6	0	95	787.422	389.578
6	0	95	794.373	395.111
6	0	95	800	400
6	0	95	NA	NA
6	0	96	664	320
6	0	96	682.234	328.266
6	0	96	699.625	336.625
6	0	96	716.453	345.172
6	0	96	733	354
6	0	96	NA	NA
6	0	97	361	266
6	0	97	369.964	265.329
6	0	97	379.037	264.816
6	0	97	388.211	264.459
6	0	97	397.48	264.26
6	0	97	406.836	264.216
6	0	97	416.27	264.328
6	0	97	425.775	264.595
6	0	97	435.344	265.016
6	0	97	454.64	266.319
6	0	97	474.098	268.232
6	0	97	493.655	270.753
6	0	97	513.25	273.875
6	0	97	532.822	277.595
6	0	97	542.58	279.678
6	0	97	552.309	281.908
6	0	97	562.001	284.286
6	0	97	571.649	286.81
6	0	97	581.245	289.481
6	0	97	590.781	292.297
6	0	97	600.25	295.258
6	0	97	609.644	298.364
6	0	97	618.955	301.613
6	0	97	628.176	305.006
6	0	97	637.298	308.542
6	0	97	646.315	312.219
6	0	97	655.218	316.039
6	0	97	664	320
6	0	97	NA	NA
6	0	98	288	278
6	0	98	306.156	274.016
6	0	98	314.262	272.357
6	0	98	322.25	270.875
6	0	98	330.52	269.533
6	0	98	339.469	268.297
6	0	98	349.496	267.131
6	0	98	361	266
6	0	98	NA	NA
6	0	99	211	305
6	0	99	219.559	301.174
6	0	99	229.219	297.266
6	0	99	239.582	293.381
6	0	99	250.25	289.625
6	0	99	260.824	286.104
6	0	99	270.906	282.922
6	0	99	280.098	280.186
6	0	99	288	278
6	0	99	NA	NA
6	0	100	136	358
6	0	100	144.227	350.268
6	0	100	152.5	342.828
6	0	100	160.961	335.693
6	0	100	169.75	328.875
6	0	100	179.008	322.385
6	0	100	183.856	319.266
6	0	100	188.875	316.234
6	0	100	194.081	313.29
6	0	100	199.492	310.436
6	0	100	205.126	307.672
6	0	100	211	305
6	0	100	NA	NA
6	0	101	81	439
6	0	101	86.686	427.727
6	0	101	91.984	417.625
6	0	101	97.26	408.273
6	0	101	102.875	399.25
6	0	101	109.193	390.133
6	0	101	116.578	380.5
6	0	101	125.393	369.93
6	0	101	136	358
6	0	101	NA	NA
6	0	102	320	883
6	0	102	308.319	882.394
6	0	102	296.899	881.425
6	0	102	285.74	880.102
6	0	102	274.843	878.431
6	0	102	264.206	876.421
6	0	102	253.828	874.08
6	0	102	243.71	871.415
6	0	102	233.852	868.434
6	0	102	224.251	865.145
6	0	102	214.909	861.556
6	0	102	205.824	857.674
6	0	102	196.997	853.508
6	0	102	188.426	849.066
6	0	102	180.112	844.354
6	0	102	172.053	839.382
6	0	102	164.25	834.156
6	0	102	156.702	828.685
6	0	102	149.408	822.977
6	0	102	142.368	817.039
6	0	102	135.581	810.878
6	0	102	129.048	804.504
6	0	102	122.767	797.924
6	0	102	116.738	791.145
6	0	102	110.961	784.176
6	0	102	105.435	777.024
