"s"	"v"	"i"	"x"	"y"
6	0	48	313.356	340.319
6	0	48	304.715	355.402
6	0	48	296.349	370.621
6	0	48	288.25	386
6	0	48	280.409	401.567
6	0	48	272.816	417.348
6	0	48	265.464	433.369
6	0	48	258.344	449.656
6	0	48	251.446	466.237
6	0	48	244.762	483.137
6	0	48	238.283	500.382
6	0	48	232	518
6	0	48	NA	NA
NA	NA	NA	NA	NA
6	0	49	285	778
6	0	49	286.924	781.671
6	0	49	288.947	785.184
6	0	49	291.064	788.539
6	0	49	293.275	791.736
6	0	49	295.578	794.776
6	0	49	297.97	797.659
6	0	49	300.45	800.384
6	0	49	303.016	802.953
6	0	49	305.664	805.365
6	0	49	308.395	807.62
6	0	49	311.205	809.719
6	0	49	314.092	811.662
6	0	49	317.054	813.449
6	0	49	320.091	815.08
6	0	49	323.198	816.555
6	0	49	326.375	817.875
6	0	49	329.619	819.04
6	0	49	332.929	820.049
6	0	49	336.302	820.904
6	0	49	339.736	821.604
6	0	49	343.23	822.149
6	0	49	346.781	822.54
6	0	49	350.387	822.777
6	0	49	354.047	822.859
6	0	49	357.758	822.788
6	0	49	361.518	822.564
6	0	49	369.178	821.654
6	0	49	377.01	820.133
6	0	49	385	818
6	0	49	385	818
6	0	49	390.225	826.018
6	0	49	395.484	833.578
6	0	49	400.908	840.693
6	0	49	406.625	847.375
6	0	49	409.634	850.557
6	0	49	412.764	853.635
6	0	49	416.031	856.61
6	0	49	419.453	859.484
6	0	49	423.045	862.259
6	0	49	426.822	864.936
6	0	49	430.802	867.515
6	0	49	435	870
6	0	49	435	870
6	0	49	425.629	872.855
6	0	49	415.344	875.406
6	0	49	403.887	877.629
6	0	49	391	879.5
6	0	49	376.426	880.996
6	0	49	359.906	882.094
6	0	49	341.184	882.77
6	0	49	320	883
6	0	49	320	883
6	0	49	314.048	878.208
6	0	49	308.195	873.211
6	0	49	302.448	868.015
6	0	49	296.812	862.625
6	0	49	291.294	857.048
6	0	49	285.898	851.289
6	0	49	280.632	845.354
6	0	49	275.5	839.25
6	0	49	270.509	832.981
6	0	49	265.664	826.555
6	0	49	260.972	819.976
6	0	49	256.438	813.25
6	0	49	252.067	806.384
6	0	49	247.867	799.383
6	0	49	243.843	792.253
6	0	49	240	785
6	0	49	240	785
6	0	49	248.578	783.906
6	0	49	259.875	782.25
6	0	49	272.484	780.219
6	0	49	285	778
6	0	49	NA	NA
NA	NA	NA	NA	NA
6	0	50	285	778
6	0	50	286.924	781.671
6	0	50	288.947	785.184
6	0	50	291.064	788.539
6	0	50	293.275	791.736
6	0	50	295.578	794.776
6	0	50	297.97	797.659
6	0	50	300.45	800.384
6	0	50	303.016	802.953
6	0	50	305.664	805.365
6	0	50	308.395	807.62
6	0	50	311.205	809.719
6	0	50	314.092	811.662
6	0	50	317.054	813.449
6	0	50	320.091	815.08
6	0	50	323.198	816.555
6	0	50	326.375	817.875
6	0	50	329.619	819.04
6	0	50	332.929	820.049
6	0	50	336.302	820.904
6	0	50	339.736	821.604
6	0	50	343.23	822.149
6	0	50	346.781	822.54
6	0	50	350.387	822.777
6	0	50	354.047	822.859
6	0	50	357.758	822.788
6	0	50	361.518	822.564
6	0	50	369.178	821.654
6	0	50	377.01	820.133
6	0	50	385	818
6	0	50	385	818
6	0	50	380.875	811.826
6	0	50	376.75	805.359
6	0	50	368.5	791.875
6	0	50	360.25	778.203
6	0	50	352	765
6	0	50	352	765
6	0	50	320.375	771.125
6	0	50	285	778
6	0	50	NA	NA
NA	NA	NA	NA	NA
6	0	51	275	703
6	0	51	275.453	706.809
6	0	51	275.717	710.734
6	0	51	275.859	718.938
6	0	51	275.791	727.609
6	0	51	275.875	736.75
6	0	51	276.088	741.496
6	0	51	276.475	746.359
6	0	51	277.081	751.34
6	0	51	277.953	756.438
6	0	51	279.135	761.652
6	0	51	280.674	766.984
6	0	51	282.614	772.434
6	0	51	285	778
6	0	51	285	778
6	0	51	272.484	780.219
6	0	51	259.875	782.25
6	0	51	248.578	783.906
6	0	51	240	785
6	0	51	240	785
6	0	51	236.883	779.516
6	0	51	233.91	773.943
6	0	51	231.083	768.285
6	0	51	228.406	762.547
6	0	51	225.881	756.732
6	0	51	223.512	750.846
6	0	51	221.3	744.892
6	0	51	219.25	738.875
6	0	51	217.364	732.8
6	0	51	215.645	726.67
6	0	51	214.095	720.49
6	0	51	212.719	714.266
6	0	51	211.518	708
6	0	51	210.496	701.697
6	0	51	209.656	695.363
6	0	51	209	689
6	0	51	209	689
6	0	51	219.137	689.889
6	0	51	228.594	691.047
6	0	51	237.441	692.463
6	0	51	245.75	694.125
6	0	51	253.59	696.021
6	0	51	261.031	698.141
6	0	51	268.145	700.471
6	0	51	275	703
6	0	51	NA	NA
NA	NA	NA	NA	NA
6	0	52	275	703
6	0	52	275.453	706.809
6	0	52	275.717	710.734
6	0	52	275.859	718.938
6	0	52	275.791	727.609
6	0	52	275.875	736.75
6	0	52	276.088	741.496
6	0	52	276.475	746.359
6	0	52	277.081	751.34
6	0	52	277.953	756.438
6	0	52	279.135	761.652
6	0	52	280.674	766.984
6	0	52	282.614	772.434
6	0	52	285	778
6	0	52	285	778
6	0	52	320.375	771.125
6	0	52	352	765
6	0	52	352	765
6	0	52	345.861	755.814
6	0	52	342.637	751.366
6	0	52	339.266	747.016
6	0	52	335.712	742.765
6	0	52	331.943	738.615
6	0	52	327.926	734.568
6	0	52	323.625	730.625
6	0	52	319.008	726.787
6	0	52	314.041	723.057
6	0	52	308.69	719.434
6	0	52	302.922	715.922
6	0	52	296.702	712.521
6	0	52	289.998	709.232
6	0	52	282.775	706.058
6	0	52	275	703
6	0	52	NA	NA
NA	NA	NA	NA	NA
6	0	53	385	818
6	0	53	393.585	815.595
6	0	53	401.744	813.621
6	0	53	409.519	812.063
6	0	53	416.953	810.906
6	0	53	424.088	810.136
6	0	53	430.967	809.738
6	0	53	437.632	809.698
6	0	53	444.125	810
6	0	53	450.49	810.63
6	0	53	456.768	811.574
6	0	53	463.002	812.817
6	0	53	469.234	814.344
6	0	53	475.508	816.14
6	0	53	481.865	818.191
6	0	53	488.348	820.483
6	0	53	495	823
6	0	53	495	823
6	0	53	491.92	827.065
6	0	53	488.689	831.008
6	0	53	485.321	834.821
6	0	53	481.828	838.5
6	0	53	478.224	842.038
6	0	53	474.521	845.43
6	0	53	470.734	848.669
6	0	53	466.875	851.75
6	0	53	462.957	854.667
6	0	53	458.994	857.414
6	0	53	454.999	859.985
6	0	53	450.984	862.375
6	0	53	446.964	864.577
6	0	53	442.951	866.586
6	0	53	438.959	868.396
6	0	53	435	870
6	0	53	435	870
6	0	53	430.802	867.515
6	0	53	426.822	864.936
6	0	53	423.045	862.259
6	0	53	419.453	859.484
6	0	53	416.031	856.61
6	0	53	412.764	853.635
6	0	53	409.634	850.557
6	0	53	406.625	847.375
6	0	53	400.908	840.693
6	0	53	395.484	833.578
6	0	53	390.225	826.018
6	0	53	385	818
6	0	53	NA	NA
NA	NA	NA	NA	NA
6	0	54	385	818
6	0	54	393.585	815.595
6	0	54	401.744	813.621
6	0	54	409.519	812.063
6	0	54	416.953	810.906
6	0	54	424.088	810.136
6	0	54	430.967	809.738
6	0	54	437.632	809.698
6	0	54	444.125	810
6	0	54	450.49	810.63
6	0	54	456.768	811.574
6	0	54	463.002	812.817
6	0	54	469.234	814.344
6	0	54	475.508	816.14
6	0	54	481.865	818.191
6	0	54	488.348	820.483
6	0	54	495	823
6	0	54	495	823
6	0	54	508.125	804.5
6	0	54	515.109	794.875
6	0	54	522	786
6	0	54	522	786
6	0	54	510.303	780.383
6	0	54	500.422	775.375
6	0	54	491.924	770.742
6	0	54	484.375	766.25
6	0	54	477.342	761.664
6	0	54	470.391	756.75
6	0	54	463.088	751.273
6	0	54	455	745
6	0	54	455	745
6	0	54	428.781	750.234
6	0	54	402	755.375
6	0	54	375.969	760.328
6	0	54	352	765
6	0	54	352	765
6	0	54	360.25	778.203
6	0	54	368.5	791.875
6	0	54	376.75	805.359
6	0	54	380.875	811.826
6	0	54	385	818
6	0	54	NA	NA
NA	NA	NA	NA	NA
6	0	55	210	613
6	0	55	217.926	618.186
6	0	55	225.221	623.266
6	0	55	231.909	628.275
6	0	55	238.016	633.25
6	0	55	243.566	638.225
6	0	55	248.584	643.234
6	0	55	253.095	648.314
6	0	55	257.125	653.5
6	0	55	260.698	658.826
6	0	55	263.838	664.328
6	0	55	266.571	670.041
6	0	55	268.922	676
6	0	55	270.915	682.24
6	0	55	272.576	688.797
6	0	55	273.929	695.705
6	0	55	275	703
6	0	55	275	703
6	0	55	268.145	700.471
6	0	55	261.031	698.141
6	0	55	253.59	696.021
6	0	55	245.75	694.125
6	0	55	237.441	692.463
6	0	55	228.594	691.047
6	0	55	219.137	689.889
6	0	55	209	689
6	0	55	209	689
6	0	55	208.346	679.746
6	0	55	207.891	670.094
6	0	55	207.646	660.207
6	0	55	207.625	650.25
6	0	55	207.838	640.387
6	0	55	208.297	630.781
6	0	55	209.014	621.598
6	0	55	210	613
6	0	55	NA	NA
NA	NA	NA	NA	NA
6	0	56	210	613
6	0	56	217.926	618.186
6	0	56	225.221	623.266
6	0	56	231.909	628.275
6	0	56	238.016	633.25
6	0	56	243.566	638.225
6	0	56	248.584	643.234
6	0	56	253.095	648.314
6	0	56	257.125	653.5
6	0	56	260.698	658.826
6	0	56	263.838	664.328
6	0	56	266.571	670.041
6	0	56	268.922	676
6	0	56	270.915	682.24
6	0	56	272.576	688.797
6	0	56	273.929	695.705
6	0	56	275	703
6	0	56	275	703
6	0	56	282.775	706.058
6	0	56	289.998	709.232
6	0	56	296.702	712.521
6	0	56	302.922	715.922
6	0	56	308.69	719.434
6	0	56	314.041	723.057
6	0	56	319.008	726.787
6	0	56	323.625	730.625
6	0	56	327.926	734.568
6	0	56	331.943	738.615
6	0	56	335.712	742.765
6	0	56	339.266	747.016
6	0	56	342.637	751.366
6	0	56	345.861	755.814
6	0	56	352	765
6	0	56	352	765
6	0	56	375.969	760.328
6	0	56	402	755.375
6	0	56	428.781	750.234
6	0	56	455	745
6	0	56	455	745
6	0	56	442.762	735.233
6	0	56	430.078	724.705
6	0	56	416.996	713.454
6	0	56	403.562	701.516
6	0	56	389.824	688.927
6	0	56	375.828	675.725
6	0	56	361.621	661.945
6	0	56	347.25	647.625
6	0	56	332.762	632.801
6	0	56	318.203	617.51
6	0	56	303.621	601.788
6	0	56	289.062	585.672
6	0	56	274.574	569.198
6	0	56	260.203	552.404
6	0	56	245.996	535.326
6	0	56	232	518
6	0	56	232	518
6	0	56	228.635	528.398
6	0	56	225.328	539.875
6	0	56	222.139	552.102
6	0	56	219.125	564.75
6	0	56	216.346	577.492
6	0	56	213.859	590
6	0	56	211.725	601.945
6	0	56	210	613
6	0	56	NA	NA
NA	NA	NA	NA	NA
6	0	57	693	763
6	0	57	694.156	745.531
6	0	57	694.75	730.5
6	0	57	694.969	715.469
6	0	57	695	698
6	0	57	695	698
6	0	57	708.047	695.312
6	0	57	720.625	693
6	0	57	733.391	690.688
6	0	57	747	688
6	0	57	747	688
6	0	57	746.712	697.587
6	0	57	746.197	706.48
6	0	57	745.416	714.688
6	0	57	744.328	722.219
6	0	57	742.895	729.082
6	0	57	741.076	735.285
6	0	57	740.01	738.143
6	0	57	738.833	740.838
6	0	57	737.539	743.374
6	0	57	736.125	745.75
6	0	57	734.585	747.968
6	0	57	732.913	750.029
6	0	57	731.106	751.934
6	0	57	729.158	753.684
6	0	57	727.064	755.28
6	0	57	724.82	756.723
6	0	57	722.42	758.015
6	0	57	719.859	759.156
6	0	57	717.133	760.148
6	0	57	714.237	760.992
6	0	57	711.165	761.688
6	0	57	707.912	762.238
6	0	57	704.474	762.643
6	0	57	700.846	762.905
6	0	57	693	763
6	0	57	NA	NA
NA	NA	NA	NA	NA
6	0	58	693	763
6	0	58	694.156	745.531
6	0	58	694.75	730.5
6	0	58	694.969	715.469
6	0	58	695	698
6	0	58	695	698
6	0	58	625	712
6	0	58	625	712
6	0	58	622.793	717.047
6	0	58	620.656	722.375
6	0	58	616.5	733.5
6	0	58	612.344	744.625
6	0	58	610.207	749.953
6	0	58	608	755
6	0	58	608	755
6	0	58	628.031	756.953
6	0	58	650.5	759.375
6	0	58	672.969	761.609
6	0	58	683.441	762.451
6	0	58	693	763
6	0	58	NA	NA
NA	NA	NA	NA	NA
6	0	59	695	698
6	0	59	695	594
6	0	59	695	594
6	0	59	707.453	584.516
6	0	59	726.375	570.625
6	0	59	746.609	556.172
6	0	59	755.607	549.936
6	0	59	763	545
6	0	59	763	545
6	0	59	771.328	560.234
6	0	59	778.625	573.875
6	0	59	785.359	587.328
6	0	59	788.662	594.424
6	0	59	792	602
6	0	59	792	602
6	0	59	785.243	606.756
6	0	59	779.197	611.643
6	0	59	773.822	616.649
6	0	59	769.078	621.766
6	0	59	764.926	626.982
6	0	59	761.326	632.287
6	0	59	758.239	637.672
6	0	59	755.625	643.125
6	0	59	753.445	648.637
6	0	59	751.658	654.197
6	0	59	750.226	659.796
6	0	59	749.109	665.422
6	0	59	748.268	671.066
6	0	59	747.662	676.717
6	0	59	747.253	682.365
6	0	59	747	688
6	0	59	747	688
6	0	59	733.391	690.688
6	0	59	720.625	693
6	0	59	708.047	695.312
6	0	59	695	698
6	0	59	NA	NA
NA	NA	NA	NA	NA
6	0	60	695	698
6	0	60	695	594
6	0	60	695	594
6	0	60	687.721	600.159
6	0	60	681.205	606.289
6	0	60	675.372	612.431
6	0	60	670.141	618.625
6	0	60	665.431	624.913
6	0	60	661.162	631.336
6	0	60	657.254	637.935
6	0	60	653.625	644.75
6	0	60	650.196	651.823
6	0	60	646.885	659.195
6	0	60	640.297	675
6	0	60	633.217	692.492
6	0	60	625	712
6	0	60	625	712
6	0	60	695	698
6	0	60	NA	NA
NA	NA	NA	NA	NA
6	0	61	733	354
6	0	61	731.921	363.188
6	0	61	731.303	371.674
6	0	61	731.139	379.53
6	0	61	731.422	386.828
6	0	61	732.144	393.64
6	0	61	733.299	400.037
6	0	61	734.878	406.092
6	0	61	736.875	411.875
6	0	61	739.282	417.459
6	0	61	742.092	422.916
6	0	61	745.297	428.317
6	0	61	748.891	433.734
6	0	61	752.865	439.24
6	0	61	757.213	444.904
6	0	61	767	457
6	0	61	767	457
6	0	61	771.166	449.465
6	0	61	775.391	442.469
6	0	61	783.875	429.25
6	0	61	788.064	422.605
6	0	61	792.172	415.656
6	0	61	796.162	408.191
6	0	61	800	400
6	0	61	800	400
6	0	61	794.373	395.111
6	0	61	787.422	389.578
6	0	61	779.416	383.6
6	0	61	770.625	377.375
6	0	61	761.318	371.104
6	0	61	751.766	364.984
6	0	61	742.236	359.217
6	0	61	733	354
6	0	61	NA	NA
NA	NA	NA	NA	NA
6	0	62	522	786
6	0	62	510.303	780.383
6	0	62	500.422	775.375
6	0	62	491.924	770.742
6	0	62	484.375	766.25
6	0	62	477.342	761.664
6	0	62	470.391	756.75
6	0	62	463.088	751.273
6	0	62	455	745
6	0	62	455	745
6	0	62	533.625	729.625
6	0	62	625	712
6	0	62	625	712
6	0	62	622.793	717.047
6	0	62	620.656	722.375
6	0	62	616.5	733.5
6	0	62	612.344	744.625
6	0	62	610.207	749.953
6	0	62	608	755
6	0	62	608	755
6	0	62	599.651	754.282
6	0	62	591.836	753.994
6	0	62	584.524	754.119
6	0	62	577.688	754.641
6	0	62	571.296	755.543
6	0	62	565.32	756.811
6	0	62	559.731	758.427
6	0	62	554.5	760.375
6	0	62	549.597	762.64
6	0	62	544.992	765.205
6	0	62	540.657	768.054
6	0	62	536.562	771.172
6	0	62	532.679	774.541
6	0	62	528.977	778.146
6	0	62	525.427	781.971
6	0	62	522	786
6	0	62	NA	NA
NA	NA	NA	NA	NA
6	0	63	695	594
6	0	63	694.242	569.758
6	0	63	692.688	539.938
6	0	63	691.597	523.36
6	0	63	690.289	505.898
6	0	63	688.759	487.722
6	0	63	687	469
6	0	63	685.007	449.903
6	0	63	682.773	430.602
6	0	63	680.294	411.265
6	0	63	677.562	392.062
6	0	63	674.573	373.165
6	0	63	671.32	354.742
6	0	63	667.798	336.964
6	0	63	664	320
6	0	63	664	320
6	0	63	682.234	328.266
6	0	63	699.625	336.625
6	0	63	716.453	345.172
6	0	63	733	354
6	0	63	733	354
6	0	63	731.921	363.188
6	0	63	731.303	371.674
6	0	63	731.139	379.53
6	0	63	731.422	386.828
6	0	63	732.144	393.64
6	0	63	733.299	400.037
6	0	63	734.878	406.092
6	0	63	736.875	411.875
6	0	63	739.282	417.459
6	0	63	742.092	422.916
6	0	63	745.297	428.317
6	0	63	748.891	433.734
6	0	63	752.865	439.24
6	0	63	757.213	444.904
6	0	63	767	457
6	0	63	767	457
6	0	63	763.143	464.229
6	0	63	759.814	470.953
6	0	63	757.005	477.232
6	0	63	754.703	483.125
6	0	63	752.9	488.689
6	0	63	751.584	493.984
6	0	63	750.746	499.068
6	0	63	750.375	504
6	0	63	750.461	508.838
6	0	63	750.994	513.641
6	0	63	751.964	518.467
6	0	63	753.359	523.375
6	0	63	755.171	528.424
6	0	63	757.389	533.672
6	0	63	760.002	539.178
6	0	63	763	545
6	0	63	763	545
6	0	63	755.607	549.936
6	0	63	746.609	556.172
6	0	63	726.375	570.625
6	0	63	707.453	584.516
6	0	63	695	594
6	0	63	NA	NA
NA	NA	NA	NA	NA
6	0	64	695	594
6	0	64	694.242	569.758
6	0	64	692.688	539.938
6	0	64	691.597	523.36
6	0	64	690.289	505.898
6	0	64	688.759	487.722
6	0	64	687	469
6	0	64	685.007	449.903
6	0	64	682.773	430.602
6	0	64	680.294	411.265
6	0	64	677.562	392.062
6	0	64	674.573	373.165
6	0	64	671.32	354.742
6	0	64	667.798	336.964
6	0	64	664	320
6	0	64	664	320
6	0	64	655.218	316.039
6	0	64	646.315	312.219
6	0	64	637.298	308.542
6	0	64	628.176	305.006
6	0	64	618.955	301.613
6	0	64	609.644	298.364
6	0	64	600.25	295.258
6	0	64	590.781	292.297
6	0	64	581.245	289.481
6	0	64	571.649	286.81
6	0	64	562.001	284.286
6	0	64	552.309	281.908
6	0	64	542.58	279.678
6	0	64	532.822	277.595
6	0	64	513.25	273.875
6	0	64	493.655	270.753
6	0	64	474.098	268.232
6	0	64	454.64	266.319
6	0	64	435.344	265.016
6	0	64	425.775	264.595
6	0	64	416.27	264.328
6	0	64	406.836	264.216
6	0	64	397.48	264.26
6	0	64	388.211	264.459
6	0	64	379.037	264.816
6	0	64	369.964	265.329
6	0	64	361	266
6	0	64	361	266
6	0	64	350.85	280.805
6	0	64	341.02	295.613
6	0	64	331.5	310.451
6	0	64	322.281	325.344
6	0	64	313.356	340.319
6	0	64	304.715	355.402
6	0	64	296.349	370.621
6	0	64	288.25	386
6	0	64	280.409	401.567
6	0	64	272.816	417.348
6	0	64	265.464	433.369
6	0	64	258.344	449.656
6	0	64	251.446	466.237
6	0	64	244.762	483.137
6	0	64	238.283	500.382
6	0	64	232	518
6	0	64	232	518
6	0	64	245.996	535.326
6	0	64	260.203	552.404
6	0	64	274.574	569.198
6	0	64	289.062	585.672
6	0	64	303.621	601.788
6	0	64	318.203	617.51
6	0	64	332.762	632.801
6	0	64	347.25	647.625
6	0	64	361.621	661.945
6	0	64	375.828	675.725
6	0	64	389.824	688.927
6	0	64	403.562	701.516
6	0	64	416.996	713.454
6	0	64	430.078	724.705
6	0	64	442.762	735.233
6	0	64	455	745
6	0	64	455	745
6	0	64	533.625	729.625
6	0	64	625	712
6	0	64	625	712
6	0	64	633.217	692.492
6	0	64	640.297	675
6	0	64	646.885	659.195
6	0	64	650.196	651.823
6	0	64	653.625	644.75
6	0	64	657.254	637.935
6	0	64	661.162	631.336
6	0	64	665.431	624.913
6	0	64	670.141	618.625
6	0	64	675.372	612.431
6	0	64	681.205	606.289
6	0	64	687.721	600.159
6	0	64	695	594
6	0	64	NA	NA
NA	NA	NA	NA	NA
7	0	2	168	539
7	0	2	163.283	535.809
7	0	2	158.884	532.433
7	0	2	154.803	528.887
7	0	2	151.041	525.184
7	0	2	147.599	521.339
7	0	2	144.478	517.366
7	0	2	141.679	513.279
7	0	2	139.203	509.094
7	0	2	137.051	504.823
7	0	2	135.223	500.482
7	0	2	133.721	496.084
7	0	2	132.545	491.645
7	0	2	131.697	487.177
7	0	2	131.177	482.696
7	0	2	130.986	478.215
7	0	2	131.125	473.75
7	0	2	131.595	469.314
7	0	2	132.398	464.921
7	0	2	133.533	460.587
7	0	2	135.002	456.324
7	0	2	136.806	452.148
7	0	2	138.945	448.073
7	0	2	141.421	444.112
7	0	2	144.234	440.281
7	0	2	147.386	436.594
7	0	2	150.877	433.064
7	0	2	154.708	429.706
7	0	2	158.881	426.535
7	0	2	163.395	423.565
7	0	2	168.253	420.809
7	0	2	173.454	418.283
7	0	2	179	416
7	0	2	179	416
7	0	2	171.516	405.625
7	0	2	164.125	395.25
7	0	2	156.922	384.5
7	0	2	153.42	378.867
7	0	2	150	373
7	0	2	150	373
7	0	2	142.346	375.893
7	0	2	134.945	379.035
7	0	2	127.798	382.418
7	0	2	120.906	386.033
7	0	2	114.268	389.871
7	0	2	107.886	393.924
7	0	2	101.758	398.182
7	0	2	95.887	402.639
7	0	2	90.271	407.284
7	0	2	84.912	412.109
7	0	2	79.809	417.105
7	0	2	74.963	422.265
7	0	2	70.375	427.579
7	0	2	66.044	433.038
7	0	2	61.971	438.635
7	0	2	58.156	444.359
7	0	2	54.6	450.204
7	0	2	51.303	456.16
7	0	2	48.265	462.218
7	0	2	45.486	468.37
7	0	2	42.967	474.607
7	0	2	40.708	480.921
7	0	2	38.71	487.303
7	0	2	36.973	493.744
7	0	2	35.496	500.236
7	0	2	34.281	506.77
7	0	2	33.328	513.338
7	0	2	32.637	519.93
7	0	2	32.209	526.538
7	0	2	32.043	533.155
7	0	2	32.14	539.77
7	0	2	32.5	546.375
7	0	2	33.124	552.962
7	0	2	34.012	559.522
7	0	2	35.165	566.047
7	0	2	36.582	572.527
7	0	2	38.264	578.955
7	0	2	40.211	585.321
7	0	2	42.424	591.617
7	0	2	44.902	597.834
7	0	2	47.647	603.964
7	0	2	50.659	609.998
7	0	2	53.937	615.927
7	0	2	57.483	621.743
7	0	2	61.296	627.438
7	0	2	65.377	633.001
7	0	2	69.726	638.426
7	0	2	74.344	643.703
7	0	2	79.23	648.824
7	0	2	84.386	653.779
7	0	2	89.811	658.561
7	0	2	95.505	663.161
7	0	2	101.47	667.57
7	0	2	107.705	671.779
7	0	2	114.211	675.78
7	0	2	120.988	679.564
7	0	2	128.037	683.123
7	0	2	135.357	686.448
7	0	2	142.949	689.531
7	0	2	150.813	692.362
7	0	2	158.95	694.933
7	0	2	167.36	697.235
7	0	2	176.043	699.26
7	0	2	185	701
7	0	2	185	701
7	0	2	188.938	689.469
7	0	2	193.25	677.75
7	0	2	195.547	671.996
7	0	2	197.938	666.406
7	0	2	200.422	661.051
7	0	2	203	656
7	0	2	203	656
7	0	2	196.783	654.461
7	0	2	190.885	652.665
7	0	2	185.305	650.623
7	0	2	180.045	648.348
7	0	2	175.107	645.851
7	0	2	170.491	643.146
7	0	2	166.2	640.244
7	0	2	162.234	637.156
7	0	2	158.595	633.896
7	0	2	155.284	630.475
7	0	2	152.302	626.905
7	0	2	149.65	623.199
7	0	2	147.331	619.368
7	0	2	145.344	615.425
7	0	2	143.692	611.382
7	0	2	142.375	607.25
7	0	2	141.395	603.042
7	0	2	140.754	598.77
7	0	2	140.452	594.446
7	0	2	140.49	590.082
7	0	2	140.871	585.69
7	0	2	141.595	581.283
7	0	2	142.664	576.872
7	0	2	144.078	572.469
7	0	2	145.84	568.086
7	0	2	147.95	563.737
7	0	2	150.41	559.432
7	0	2	153.221	555.184
7	0	2	156.384	551.004
7	0	2	159.901	546.906
7	0	2	163.772	542.9
7	0	2	168	539
7	0	2	NA	NA
NA	NA	NA	NA	NA
7	0	3	375	192
7	0	3	378.031	179.625
7	0	3	381.25	168.75
7	0	3	384.844	158.25
7	0	3	389	147
7	0	3	389	147
7	0	3	380.806	142.235
7	0	3	372.634	137.874
7	0	3	364.489	133.909
7	0	3	356.378	130.334
7	0	3	348.306	127.142
7	0	3	340.28	124.326
7	0	3	332.304	121.88
7	0	3	324.385	119.797
7	0	3	316.528	118.069
7	0	3	308.74	116.691
7	0	3	301.025	115.655
7	0	3	293.39	114.955
7	0	3	285.841	114.584
7	0	3	278.384	114.534
7	0	3	271.023	114.8
7	0	3	263.766	115.375
7	0	3	256.617	116.251
7	0	3	249.583	117.423
7	0	3	242.669	118.882
7	0	3	235.881	120.623
7	0	3	229.225	122.639
7	0	3	222.707	124.922
7	0	3	216.333	127.467
7	0	3	210.107	130.266
7	0	3	204.037	133.312
7	0	3	198.128	136.599
7	0	3	192.385	140.121
7	0	3	186.815	143.869
7	0	3	181.423	147.838
7	0	3	176.215	152.021
7	0	3	171.197	156.41
7	0	3	166.375	161
7	0	3	161.754	165.783
7	0	3	157.34	170.753
7	0	3	153.139	175.902
7	0	3	149.157	181.225
7	0	3	145.4	186.713
7	0	3	141.873	192.362
7	0	3	138.582	198.163
7	0	3	135.533	204.109
7	0	3	132.732	210.195
7	0	3	130.184	216.414
7	0	3	127.896	222.758
7	0	3	125.873	229.221
7	0	3	124.12	235.796
7	0	3	122.645	242.476
7	0	3	121.452	249.255
7	0	3	120.547	256.125
7	0	3	119.936	263.08
7	0	3	119.625	270.114
7	0	3	119.62	277.219
7	0	3	119.926	284.389
7	0	3	120.549	291.616
7	0	3	121.496	298.895
7	0	3	122.771	306.218
7	0	3	124.381	313.578
7	0	3	126.331	320.969
7	0	3	128.627	328.385
7	0	3	131.276	335.817
7	0	3	134.282	343.26
7	0	3	137.652	350.706
7	0	3	141.391	358.15
7	0	3	145.505	365.583
7	0	3	150	373
7	0	3	150	373
7	0	3	156.709	370.51
7	0	3	163.359	368.266
7	0	3	169.986	366.232
7	0	3	176.625	364.375
7	0	3	190.078	361.047
7	0	3	204	358
7	0	3	204	358
7	0	3	201.641	353.124
7	0	3	199.622	348.253
7	0	3	197.939	343.399
7	0	3	196.586	338.572
7	0	3	195.558	333.784
7	0	3	194.851	329.047
7	0	3	194.458	324.37
7	0	3	194.375	319.766
7	0	3	194.597	315.245
7	0	3	195.118	310.819
7	0	3	195.934	306.498
7	0	3	197.039	302.295
7	0	3	198.428	298.22
7	0	3	200.097	294.284
7	0	3	202.039	290.499
7	0	3	204.25	286.875
7	0	3	206.725	283.424
7	0	3	209.458	280.157
7	0	3	212.445	277.086
7	0	3	215.68	274.221
7	0	3	219.158	271.573
7	0	3	222.874	269.154
7	0	3	226.823	266.975
7	0	3	231	265.047
7	0	3	235.4	263.381
7	0	3	240.017	261.989
7	0	3	244.846	260.881
7	0	3	249.883	260.068
7	0	3	255.122	259.563
7	0	3	260.558	259.376
7	0	3	266.185	259.518
7	0	3	272	260
7	0	3	272	260
7	0	3	271.776	253.91
7	0	3	271.849	248.019
7	0	3	272.212	242.333
7	0	3	272.857	236.857
7	0	3	273.777	231.598
7	0	3	274.964	226.56
7	0	3	276.411	221.749
7	0	3	278.109	217.172
7	0	3	280.053	212.833
7	0	3	282.233	208.739
7	0	3	284.643	204.895
7	0	3	287.275	201.307
7	0	3	290.122	197.98
7	0	3	293.176	194.92
7	0	3	296.429	192.133
7	0	3	299.875	189.625
7	0	3	303.505	187.401
7	0	3	307.312	185.467
7	0	3	311.289	183.828
7	0	3	315.428	182.49
7	0	3	319.721	181.46
7	0	3	324.161	180.741
7	0	3	328.741	180.342
7	0	3	333.453	180.266
7	0	3	338.29	180.519
7	0	3	343.243	181.108
7	0	3	348.306	182.038
7	0	3	353.471	183.314
7	0	3	358.73	184.943
7	0	3	364.076	186.93
7	0	3	369.502	189.28
7	0	3	375	192
